0 1 2 3 4
119	874	      0	15.7	2       
120	881.5	    0	15.7	3     
121	889	      0	15.7	2       
122	896.5	    0	15.7	3     
123	904	      0	15.7	2       
124	912	      0	15.7	3       
125	920	      0	15.7	2       
126	927.5	    0	15.7	3     
127	935	      0	15.7	2       
128	942.5	    0	15.7	3     
129	950	      0	15.7	2       
130	957.5	    0	15.7	3     
131	965	      0	15.7	2       
132	972.5	    0	15.7	3     
133	980	      0	15.7	2       
134	987.5	    0	15.7	3     
135	995	      0	15.7	2       
136	1002.5	  0	15.7	3   
137	1010	    0	15.7	2     
138	1017.5	  0	15.7	3   
139	1025	    0	15.7	2     
140	1032.5	  0	15.7	3   
141	1040	    0	15.7	2     
142	1047.5	  0	15.7	3   
143	1055	    0	15.7	2     
144	1062.5	  0	15.7	3   
145	1070	    0	15.7	2     
146	1077.5	  0	15.7	3   
147	1085	    0	15.7	2     
148	1091	    0	15.7	3     
149	1097	    0	15.7	3     
150	1103	    0	15.7	1     
151	1110	    0	15.7	3     
152	1118	    0	15.7	3     
153	1126	    0	15.7	3     
154	1134	    0	15.7	3     
155	1142	    0	15.7	3     
156	1149	    0	15.7	1     
157	1155	    0	15.7	3     
158	1161	    0	15.7	3     
159	1167	    0	15.7	2     
160	1174.5	  0	15.7	3   
161	1182	    0	15.7	2     
162	1189.5	  0	15.7	3   
163	1197	    0	15.7	2     
164	1204.5	  0	15.7	3   
165	1212	    0	15.7	2     
166	1219.5	  0	15.7	3   
167	1227	    0	15.7	2     
168	1234.5	  0	15.7	3   
169	1242	    0	15.7	2     
170	1249.5	  0	15.7	3   
171	1257	    0	15.7	2     
172	1264.5	  0	15.7	3   
173	1272	    0	15.7	2     
174	1279.5	  0	15.7	3   
175	1287	    0	15.7	2     
176	1294.5	  0	15.7	3   
177	1302	    0	15.7	2     
178	1309.5	  0	15.7	3   
179	1317	    0	15.7	2     
180	1324.5	  0	15.7	3   
181	1332	    0	15.7	2     
182	1340	    0	15.7	3     
183	1348	    0	15.7	2     
184	1355.5	  0	15.7	3   
185	1363	    0	15.7	2     
186	1370.5	  0	15.7	3   
187	1378	    0	15.7	2     
188	1385.5	  0	15.7	3   
189	1393	    0	15.7	2     
190	1400.5	  0	15.7	3   
191	1408	    0	15.7	2     
192	1415.5	  0	15.7	3   
193	1423	    0	15.7	2     
194	1430.5	  0	15.7	3   
195	1438	    0	15.7	2     
196	1445.5	  0	15.7	3   
197	1453	    0	15.7	2     
198	1460.5	  0	15.7	3   
199	1468	    0	15.7	2     
200	1475.5	  0	15.7	3   
201	1483	    0	15.7	2     
202	1490.5	  0	15.7	3   
203	1498	    0	15.7	2     
204	1505.5	  0	15.7	3   
205	1513	    0	15.7	2     
206	1519	    0	15.7	3     
207	1525	    0	15.7	3     
208	1531	    0	15.7	1     
209	1538	    0	15.7	3     
210	1546	    0	15.7	3     
211	1554	    0	15.7	3     
212	1562	    0	15.7	3     
213	1570	    0	15.7	3     
214	1577	    0	15.7	1     
215	1583	    0	15.7	3     
216	1589	    0	15.7	3     
217	1595	    0	15.7	2     
218	1602.5	  0	15.7	3   
219	1610	    0	15.7	2     
220	1617.5	  0	15.7	3   
221	1625	    0	15.7	2     
222	1632.5	  0	15.7	3   
223	1640	    0	15.7	2     
224	1647.5	  0	15.7	3   
225	1655	    0	15.7	2     
226	1662.5	  0	15.7	3   
227	1670	    0	15.7	2     
228	1677.5	  0	15.7	3   
229	1685	    0	15.7	2     
230	1692.5	  0	15.7	3   
231	1700	    0	15.7	2     
232	1707.5	  0	15.7	3   
233	1715	    0	15.7	2     
234	1722.5	  0	15.7	3   
235	1730	    0	15.7	2     
236	1737.5	  0	15.7	3   
237	1745	    0	15.7	2     
238	1752.5	  0	15.7	3   
239	1760	    0	15.7	2     
240	1768	    0	15.7	3     
241	1776	    0	15.7	2     
242	1783.5	  0	15.7	3   
243	1791	    0	15.7	2     
244	1798.5	  0	15.7	3   
245	1806	    0	15.7	2     
246	1813.5	  0	15.7	3   
247	1821	    0	15.7	2     
248	1828.5	  0	15.7	3   
249	1836	    0	15.7	2     
250	1843.5	  0	15.7	3   
251	1851	    0	15.7	2     
252	1858.5	  0	15.7	3   
253	1866	    0	15.7	2     
254	1873.5	  0	15.7	3   
255	1881	    0	15.7	2     
256	1888.5	  0	15.7	3   
257	1896	    0	15.7	2     
258	1903.5	  0	15.7	3   
259	1911	    0	15.7	2     
260	1918.5	  0	15.7	3   
261	1926	    0	15.7	2     
262	1933.5	  0	15.7	3   
263	1941	    0	15.7	2     
264	1947	    0	15.7	3     
265	1953	    0	15.7	3     
266	1959	    0	15.7	1     
267	1966	    0	15.7	3     
268	1974	    0	15.7	3     
269	1982	    0	15.7	3     
270	1990	    0	15.7	3     
271	1998	    0	15.7	3     
272	2005	    0	15.7	1     
273	2011	    0	15.7	3     
274	2017	    0	15.7	3     
275	2023	    0	15.7	2     
276	2030.5	  0	15.7	3   
277	2038	    0	15.7	2     
278	2045.5	  0	15.7	3   
279	2053	    0	15.7	2     
280	2060.5	  0	15.7	3   
281	2068	    0	15.7	2     
282	2075.5	  0	15.7	3   
283	2083	    0	15.7	2     
284	2090.5	  0	15.7	3   
285	2098	    0	15.7	2     
286	2105.5	  0	15.7	3   
287	2113	    0	15.7	2     
288	2120.5	  0	15.7	3   
289	2128	    0	15.7	2     
290	2135.5	  0	15.7	3   
291	2143	    0	15.7	2     
292	2150.5	  0	15.7	3   
293	2158	    0	15.7	2     
294	2165.5	  0	15.7	3   
295	2173	    0	15.7	2     
296	2180.5	  0	15.7	3   
297	2188	    0	15.7	2     
298	2196	    0	15.7	3     
299	2204	    0	15.7	2     
300	2211.5	  0	15.7	3   
301	2219	    0	15.7	2     
302	2226.5	  0	15.7	3   
303	2234	    0	15.7	2     
304	2241.5	  0	15.7	3   
305	2249	    0	15.7	2     
306	2256.5	  0	15.7	3   
307	2264	    0	15.7	2     
308	2271.5	  0	15.7	3   
309	2279	    0	15.7	2     
310	2286.5	  0	15.7	3   
311	2294	    0	15.7	2     
312	2301.5	  0	15.7	3   
313	2309	    0	15.7	2     
314	2316.5	  0	15.7	3   
315	2324	    0	15.7	2     
316	2331.5	  0	15.7	3   
317	2339	    0	15.7	2     
318	2346.5	  0	15.7	3   
319	2354	    0	15.7	2     
320	2361.5	  0	15.7	3   
321	2369	    0	15.7	2     
322	2375	    0	15.7	3     
323	2381	    0	15.7	3     
324	2387	    0	15.7	1     
325	2394	    0	15.7	3     
326	2402	    0	15.7	3     
327	2410	    0	15.7	3     
328	2418	    0	15.7	3     
329	2426	    0	15.7	3     
330	2433	    0	15.7	1     
331	2439	    0	15.7	3     
332	2445	    0	15.7	3     
333	2451	    0	15.7	2     
334	2458.5	  0	15.7	3   
335	2466	    0	15.7	2     
336	2473.5	  0	15.7	3   
337	2481	    0	15.7	2     
338	2488.5	  0	15.7	3   
339	2496	    0	15.7	2     
340	2503.5	  0	15.7	3   
341	2511	    0	15.7	2     
342	2518.5	  0	15.7	3   
343	2526	    0	15.7	2     
344	2533.5	  0	15.7	3   
345	2541	    0	15.7	2     
346	2548.5	  0	15.7	3   
347	2556	    0	15.7	2     
348	2563.5	  0	15.7	3   
349	2571	    0	15.7	2     
350	2578.5	  0	15.7	3   
351	2586	    0	15.7	2     
352	2593.5	  0	15.7	3   
353	2601	    0	15.7	2     
354	2610	    0	15.7	1     
355	2616	    0	15.7	2     
356	2624	    0	15.7	3     
357	2632	    0	15.7	3     
358	2640	    0	15.7	3     
359	2648	    0	15.7	3     
360	2656	    0	15.7	3     
361	2664	    0	15.7	3     
362	2672	    0	15.7	3     
363	2680	    0	15.7	1     
