150	4150	3074	1113	165.762
151	4151	3074	2113	167.657
152	4152	3074	2613	165.762
153	4153	3075	575	180.673
154	4154	3075	1075	178.916
155	4155	3075	2075	180.673
156	4156	3075	2575	178.916
157	4157	3075	615	180.673
158	4158	3075	1115	178.916
159	4159	3075	2115	180.673
160	4160	3075	2615	178.916
161	4161	3076	573	193.994
162	4162	3076	1073	192.359
163	4163	3076	2073	193.994
164	4164	3076	2573	192.359
165	4165	3076	617	193.994
166	4166	3076	1117	192.359
167	4167	3076	2117	193.994
168	4168	3076	2617	192.359
169	4169	3077	571	207.56
170	4170	3077	1071	206.033
171	4171	3077	2071	207.56
172	4172	3077	2571	206.033
173	4173	3077	619	207.56
174	4174	3077	1119	206.033
175	4175	3077	2119	207.56
176	4176	3077	2619	206.033
177	4177	3078	569	221.327
178	4178	3078	1069	219.895
179	4179	3078	2069	221.327
180	4180	3078	2569	219.895
181	4181	3078	621	221.327
182	4182	3078	1121	219.895
183	4183	3078	2121	221.327
184	4184	3078	2621	219.895
185	4185	3079	567	235.26
186	4186	3079	1067	233.913
187	4187	3079	2067	235.26
188	4188	3079	2567	233.913
189	4189	3079	623	235.26
190	4190	3079	1123	233.913
191	4191	3079	2123	235.26
192	4192	3079	2623	233.913
193	4193	3118	647	101.144
194	4194	3118	1147	97.971
195	4195	3118	2147	101.144
196	4196	3118	2647	97.971
197	4197	3118	659	101.144
198	4198	3118	1159	97.971
199	4199	3118	2159	101.144
200	4200	3118	2659	97.971
201	4201	3119	645	109.087
202	4202	3119	1145	106.151
203	4203	3119	2145	109.087
204	4204	3119	2645	106.151
205	4205	3119	661	109.087
206	4206	3119	1161	106.151
207	4207	3119	2161	109.087
208	4208	3119	2661	106.151
209	4209	3120	643	120.199
210	4210	3120	1143	117.542
211	4211	3120	2143	120.199
212	4212	3120	2643	117.542
213	4213	3120	663	120.199
214	4214	3120	1163	117.542
215	4215	3120	2163	120.199
216	4216	3120	2663	117.542
217	4217	3121	641	131.15
218	4218	3121	1141	128.719
219	4219	3121	2141	131.15
220	4220	3121	2641	128.719
221	4221	3121	665	131.15
222	4222	3121	1165	128.719
223	4223	3121	2165	131.15
224	4224	3121	2665	128.719
225	4225	3122	639	142.869
226	4226	3122	1139	140.641
227	4227	3122	2139	142.869
228	4228	3122	2639	140.641
229	4229	3122	667	142.869
230	4230	3122	1167	140.641
231	4231	3122	2167	142.869
232	4232	3122	2667	140.641
233	4233	3123	637	155.022
234	4234	3123	1137	152.971
235	4235	3123	2137	155.022
236	4236	3123	2637	152.971
237	4237	3123	669	155.022
238	4238	3123	1169	152.971
239	4239	3123	2169	155.022
240	4240	3123	2669	152.971
241	4241	3124	635	167.657
242	4242	3124	1135	165.762
243	4243	3124	2135	167.657
244	4244	3124	2635	165.762
245	4245	3124	671	167.657
246	4246	3124	1171	165.762
247	4247	3124	2171	167.657
248	4248	3124	2671	165.762
249	4249	3125	633	180.673
250	4250	3125	1133	178.916
251	4251	3125	2133	180.673
252	4252	3125	2633	178.916
253	4253	3125	673	180.673
254	4254	3125	1173	178.916
255	4255	3125	2173	180.673
256	4256	3125	2673	178.916
257	4257	3126	631	193.994
258	4258	3126	1131	192.359
259	4259	3126	2131	193.994
260	4260	3126	2631	192.359
261	4261	3126	675	193.994
262	4262	3126	1175	192.359
263	4263	3126	2175	193.994
264	4264	3126	2675	192.359
265	4265	3127	629	207.56
266	4266	3127	1129	206.033
267	4267	3127	2129	207.56
268	4268	3127	2629	206.033
269	4269	3127	677	207.56
270	4270	3127	1177	206.033
271	4271	3127	2177	207.56
272	4272	3127	2677	206.033
273	4273	3128	627	221.327
274	4274	3128	1127	219.895
275	4275	3128	2127	221.327
276	4276	3128	2627	219.895
277	4277	3128	679	221.327
278	4278	3128	1179	219.895
279	4279	3128	2179	221.327
280	4280	3128	2679	219.895
281	4281	3129	625	235.26
282	4282	3129	1125	233.913
283	4283	3129	2125	235.26
284	4284	3129	2625	233.913
285	4285	3129	681	235.26
286	4286	3129	1181	233.913
287	4287	3129	2181	235.26
288	4288	3129	2681	233.913
289	4289	3168	705	101.144
290	4290	3168	1205	97.971
291	4291	3168	2205	101.144
292	4292	3168	2705	97.971
293	4293	3168	717	101.144
294	4294	3168	1217	97.971
295	4295	3168	2217	101.144
296	4296	3168	2717	97.971
297	4297	3169	703	109.087
298	4298	3169	1203	106.151
299	4299	3169	2203	109.087
300	4300	3169	2703	106.151
301	4301	3169	719	109.087
302	4302	3169	1219	106.151
303	4303	3169	2219	109.087
304	4304	3169	2719	106.151
305	4305	3170	701	120.199
306	4306	3170	1201	117.542
307	4307	3170	2201	120.199
308	4308	3170	2701	117.542
309	4309	3170	721	120.199
310	4310	3170	1221	117.542
311	4311	3170	2221	120.199
312	4312	3170	2721	117.542
313	4313	3171	699	131.15
314	4314	3171	1199	128.719
315	4315	3171	2199	131.15
316	4316	3171	2699	128.719
317	4317	3171	723	131.15
318	4318	3171	1223	128.719
319	4319	3171	2223	131.15
320	4320	3171	2723	128.719
321	4321	3172	697	142.869
322	4322	3172	1197	140.641
323	4323	3172	2197	142.869
324	4324	3172	2697	140.641
325	4325	3172	725	142.869
326	4326	3172	1225	140.641
327	4327	3172	2225	142.869
328	4328	3172	2725	140.641
329	4329	3173	695	155.022
330	4330	3173	1195	152.971
331	4331	3173	2195	155.022
332	4332	3173	2695	152.971
333	4333	3173	727	155.022
334	4334	3173	1227	152.971
335	4335	3173	2227	155.022
336	4336	3173	2727	152.971
337	4337	3174	693	167.657
338	4338	3174	1193	165.762
339	4339	3174	2193	167.657
340	4340	3174	2693	165.762
341	4341	3174	729	167.657
342	4342	3174	1229	165.762
343	4343	3174	2229	167.657
344	4344	3174	2729	165.762
345	4345	3175	691	180.673
346	4346	3175	1191	178.916
347	4347	3175	2191	180.673
348	4348	3175	2691	178.916
349	4349	3175	731	180.673
350	4350	3175	1231	178.916
351	4351	3175	2231	180.673
352	4352	3175	2731	178.916
353	4353	3176	689	193.994
354	4354	3176	1189	192.359
355	4355	3176	2189	193.994
356	4356	3176	2689	192.359
357	4357	3176	733	193.994
358	4358	3176	1233	192.359
359	4359	3176	2233	193.994
360	4360	3176	2733	192.359
361	4361	3177	687	207.56
362	4362	3177	1187	206.033
363	4363	3177	2187	207.56
364	4364	3177	2687	206.033
365	4365	3177	735	207.56
366	4366	3177	1235	206.033
367	4367	3177	2235	207.56
368	4368	3177	2735	206.033
369	4369	3178	685	221.327
370	4370	3178	1185	219.895
371	4371	3178	2185	221.327
372	4372	3178	2685	219.895
373	4373	3178	737	221.327
374	4374	3178	1237	219.895
375	4375	3178	2237	221.327
376	4376	3178	2737	219.895
377	4377	3179	683	235.26
378	4378	3179	1183	233.913
379	4379	3179	2183	235.26
380	4380	3179	2683	233.913
381	4381	3179	739	235.26
382	4382	3179	1239	233.913
383	4383	3179	2239	235.26
384	4384	3179	2739	233.913
385	4385	3218	763	101.144
386	4386	3218	1263	97.971
387	4387	3218	2263	101.144
388	4388	3218	2763	97.971
389	4389	3218	775	101.144
390	4390	3218	1275	97.971
391	4391	3218	2275	101.144
392	4392	3218	2775	97.971
393	4393	3219	761	109.087
394	4394	3219	1261	106.151
395	4395	3219	2261	109.087
396	4396	3219	2761	106.151
397	4397	3219	777	109.087
398	4398	3219	1277	106.151
399	4399	3219	2277	109.087
400	4400	3219	2777	106.151
401	4401	3220	759	120.199
402	4402	3220	1259	117.542
403	4403	3220	2259	120.199
404	4404	3220	2759	117.542
405	4405	3220	779	120.199
406	4406	3220	1279	117.542
407	4407	3220	2279	120.199
408	4408	3220	2779	117.542
409	4409	3221	757	131.15
410	4410	3221	1257	128.719
411	4411	3221	2257	131.15
412	4412	3221	2757	128.719
413	4413	3221	781	131.15
414	4414	3221	1281	128.719
415	4415	3221	2281	131.15
416	4416	3221	2781	128.719
417	4417	3222	755	142.869
418	4418	3222	1255	140.641
419	4419	3222	2255	142.869
420	4420	3222	2755	140.641
421	4421	3222	783	142.869
422	4422	3222	1283	140.641
423	4423	3222	2283	142.869
424	4424	3222	2783	140.641
425	4425	3223	753	155.022
426	4426	3223	1253	152.971
427	4427	3223	2253	155.022
428	4428	3223	2753	152.971
429	4429	3223	785	155.022
430	4430	3223	1285	152.971
431	4431	3223	2285	155.022
432	4432	3223	2785	152.971
433	4433	3224	751	167.657
434	4434	3224	1251	165.762
435	4435	3224	2251	167.657
436	4436	3224	2751	165.762
437	4437	3224	787	167.657
438	4438	3224	1287	165.762
439	4439	3224	2287	167.657
440	4440	3224	2787	165.762
441	4441	3225	749	180.673
442	4442	3225	1249	178.916
443	4443	3225	2249	180.673
444	4444	3225	2749	178.916
445	4445	3225	789	180.673
446	4446	3225	1289	178.916
447	4447	3225	2289	180.673
448	4448	3225	2789	178.916
449	4449	3226	747	193.994
450	4450	3226	1247	192.359
451	4451	3226	2247	193.994
452	4452	3226	2747	192.359
453	4453	3226	791	193.994
454	4454	3226	1291	192.359
455	4455	3226	2291	193.994
456	4456	3226	2791	192.359
457	4457	3227	745	207.56
458	4458	3227	1245	206.033
459	4459	3227	2245	207.56
460	4460	3227	2745	206.033
461	4461	3227	793	207.56
462	4462	3227	1293	206.033
463	4463	3227	2293	207.56
464	4464	3227	2793	206.033
465	4465	3228	743	221.327
466	4466	3228	1243	219.895
467	4467	3228	2243	221.327
468	4468	3228	2743	219.895
469	4469	3228	795	221.327
470	4470	3228	1295	219.895
471	4471	3228	2295	221.327
472	4472	3228	2795	219.895
473	4473	3229	741	235.26
474	4474	3229	1241	233.913
475	4475	3229	2241	235.26
476	4476	3229	2741	233.913
477	4477	3229	797	235.26
478	4478	3229	1297	233.913
479	4479	3229	2297	235.26
480	4480	3229	2797	233.913
481	4481	3268	821	101.144
482	4482	3268	1321	97.971
483	4483	3268	2321	101.144
484	4484	3268	2821	97.971
485	4485	3268	833	101.144
486	4486	3268	1333	97.971
487	4487	3268	2333	101.144
488	4488	3268	2833	97.971
489	4489	3269	819	109.087
490	4490	3269	1319	106.151
491	4491	3269	2319	109.087
492	4492	3269	2819	106.151
493	4493	3269	835	109.087
494	4494	3269	1335	106.151
495	4495	3269	2335	109.087
496	4496	3269	2835	106.151
497	4497	3270	817	120.199
498	4498	3270	1317	117.542
499	4499	3270	2317	120.199
500	4500	3270	2817	117.542
501	4501	3270	837	120.199
502	4502	3270	1337	117.542
503	4503	3270	2337	120.199
504	4504	3270	2837	117.542
505	4505	3271	815	131.15
506	4506	3271	1315	128.719
507	4507	3271	2315	131.15
508	4508	3271	2815	128.719
509	4509	3271	839	131.15
510	4510	3271	1339	128.719
511	4511	3271	2339	131.15
512	4512	3271	2839	128.719
513	4513	3272	813	142.869
514	4514	3272	1313	140.641
515	4515	3272	2313	142.869
516	4516	3272	2813	140.641
517	4517	3272	841	142.869
518	4518	3272	1341	140.641
519	4519	3272	2341	142.869
520	4520	3272	2841	140.641
521	4521	3273	811	155.022
522	4522	3273	1311	152.971
523	4523	3273	2311	155.022
524	4524	3273	2811	152.971
525	4525	3273	843	155.022
526	4526	3273	1343	152.971
527	4527	3273	2343	155.022
528	4528	3273	2843	152.971
529	4529	3274	809	167.657
530	4530	3274	1309	165.762
531	4531	3274	2309	167.657
532	4532	3274	2809	165.762
533	4533	3274	845	167.657
534	4534	3274	1345	165.762
535	4535	3274	2345	167.657
536	4536	3274	2845	165.762
537	4537	3275	807	180.673
538	4538	3275	1307	178.916
539	4539	3275	2307	180.673
540	4540	3275	2807	178.916
541	4541	3275	847	180.673
542	4542	3275	1347	178.916
543	4543	3275	2347	180.673
544	4544	3275	2847	178.916
545	4545	3276	805	193.994
546	4546	3276	1305	192.359
547	4547	3276	2305	193.994
548	4548	3276	2805	192.359
549	4549	3276	849	193.994
550	4550	3276	1349	192.359
551	4551	3276	2349	193.994
552	4552	3276	2849	192.359
553	4553	3277	803	207.56
554	4554	3277	1303	206.033
555	4555	3277	2303	207.56
556	4556	3277	2803	206.033
557	4557	3277	851	207.56
558	4558	3277	1351	206.033
559	4559	3277	2351	207.56
560	4560	3277	2851	206.033
561	4561	3278	801	221.327
562	4562	3278	1301	219.895
563	4563	3278	2301	221.327
564	4564	3278	2801	219.895
565	4565	3278	853	221.327
566	4566	3278	1353	219.895
567	4567	3278	2353	221.327
568	4568	3278	2853	219.895
569	4569	3279	799	235.26
570	4570	3279	1299	233.913
571	4571	3279	2299	235.26
572	4572	3279	2799	233.913
573	4573	3279	855	235.26
574	4574	3279	1355	233.913
575	4575	3279	2355	235.26
576	4576	3279	2855	233.913
